2.593306563038249237e+02
3.455905618961662071e+02
2.433478002384904926e+02
2.635635384135799200e+02
2.134084686466782443e+02
2.056645596354443057e+02
1.520855689406478746e+02
1.410823265861862978e+02
1.626220252199846925e+02
2.400804116445341947e+02
4.344117468189555211e+02
3.943328757479421824e+02
3.119140655553652550e+02
2.827849545926846986e+02
1.683064387399620898e+02
1.925452890467890370e+02
3.198539115937853126e+02
3.328198221028142143e+02
2.811406588090349601e+02
2.160680073559127550e+02
4.001646869358954177e+02
3.011295619723838399e+02
2.889331646257385842e+02
1.718428223648094786e+02
2.237605291930432259e+02
6.136893084806375782e+02
3.484683913680765954e+02
2.185967641251790212e+02
2.186776238090567972e+02
1.576965421469062392e+02
3.090646611306752902e+02
3.443088261976955664e+02
2.755371503427415405e+02
3.019030265274088833e+02
2.902056785880212146e+02
2.199877455547458567e+02
2.594390011233074347e+02
2.226867645972702690e+02
2.696397047237634865e+02
2.399521302013831701e+02
