2.067113702926189376e+02 1.372806959393595889e+02 1.493011925683272523e+02 1.881264980907774600e+02 1.384440737779405310e+02 1.427005089991162379e+02 1.504457995942768207e+02 1.204323399547554487e+02 1.447417472891110322e+02 1.965105726407591931e+02 1.798083123117190212e+02 1.648201619580363513e+02 1.239397899032503432e+02 1.790088694025229188e+02 1.557755144066169066e+02 1.408000315685606836e+02 1.275366240342346487e+02 1.377036012739214925e+02 1.298753102462500806e+02 1.376822577397753378e+02 1.412372955039397766e+02 1.649297894263016531e+02 1.716468787359940222e+02 1.449753378129033194e+02 1.424045958627622497e+02 1.396006672514976685e+02 1.705818095226622404e+02 1.551844831337733410e+02 1.621879974742688546e+02 1.869172850320380803e+02 1.578033007614403402e+02 1.872784663264402809e+02 1.409386801689995536e+02 1.175360172881187708e+02 1.810335511661997998e+02 1.345230937835514737e+02 1.370907812382212683e+02 1.453973567224691976e+02 1.718078302825570631e+02 1.525523318930285654e+02 1.736430510134334213e+02 1.074722652219359560e+02 1.351521727786593772e+02 1.698561043636031798e+02 1.371241696464136908e+02 1.688120522712573575e+02 1.362502433864303271e+02 1.625976266196624351e+02 1.553945853765833363e+02 1.626636246890240898e+02 1.846800413034004009e+02 1.210800586462188022e+02 1.384635499414812045e+02 1.421479790419193705e+02 1.857691458601031229e+02 1.525188524719595193e+02 1.413558097052323035e+02 1.199269722411395378e+02 1.688974508888288995e+02 1.963685789291649542e+02 1.376392824717738961e+02 1.823405596002946822e+02 1.362535154909724895e+02 1.585685838217930268e+02 1.516493658146551411e+02 1.436951500160261901e+02 1.191192855663634020e+02 1.265822660790158949e+02 1.524723935537059276e+02 2.230926582191868590e+02 1.646104729955126516e+02 1.406056099685758056e+02 1.496988919315449493e+02 1.510927823378356436e+02 1.194652923475120332e+02 1.417348606567382774e+02 1.646726252316480270e+02 1.219333658169751828e+02 1.412333937128970263e+02 1.745245823988886400e+02 1.641494293858042965e+02 1.858849913451434475e+02 1.413554281092415010e+02 1.444323533499199073e+02 1.429229081099660732e+02 1.182959803779111212e+02 1.587134574004948320e+02 1.326934387696026363e+02 1.271714860443650537e+02 1.557363542472437814e+02 1.320479063226353844e+02 1.458953114129674304e+02 1.644881294494093424e+02 1.965676175299750241e+02 1.657523270700019680e+02 1.472767348973681294e+02 1.683589704866464842e+02 1.447145958426849006e+02 1.338853557210107965e+02 1.688376926951268899e+02 1.199601598240367082e+02 1.318941501923499686e+02 1.062860429791009835e+02 1.669381505221539612e+02 1.526635903991342218e+02 1.291343158349823455e+02 1.452013625293753876e+02 1.647030071216605336e+02 1.360781255718030422e+02 1.722605460520961742e+02 1.472114252773530154e+02 1.674500286858987863e+02 1.929502422353287159e+02 1.109250369301065291e+02 1.296519978950902043e+02 1.341045046660663047e+02 1.391859414474754999e+02 1.791757677783631379e+02 1.398881058687801158e+02 1.418320902388723255e+02 1.576412038241380742e+02 1.354165565109699116e+02 1.408320606778685828e+02 1.828092079473127285e+02 1.406885854346738256e+02 1.696799667454769747e+02 1.327797019001921512e+02 1.527736555845026203e+02 1.458207351316931408e+02 1.043715896551120892e+02 1.436017778669212248e+02 1.491179807413558365e+02 1.227522623959368389e+02 1.149690272056177918e+02 1.301714490172625744e+02 1.269717126115051542e+02 1.054233468255829251e+02 1.424287666113780801e+02 1.519589114984880212e+02 1.502099571431477614e+02 1.275047287797537336e+02 1.310791060654489399e+02 1.313991286729957437e+02 1.651520407905801449e+02 1.657872300397192475e+02 1.434677170953583243e+02 1.706834185856155273e+02 1.304211130901135789e+02 1.677879063752826880e+02 1.402917006873415176e+02 1.413994130865621059e+02 1.740143961229826175e+02 1.580363344880042575e+02 1.882176025183605077e+02 1.502469089934588737e+02 1.489985078481930714e+02 1.480417443292628832e+02 1.504040179954662619e+02 1.652217158716212850e+02 1.499514711304603054e+02 1.587888411496703327e+02 1.518526014422143362e+02 1.432511335730301596e+02 1.693514015294124988e+02 1.990049475649114186e+02 1.328013778666892222e+02 1.516264872548064204e+02 1.780715015806677570e+02 1.527532748750385281e+02 1.296597496071084663e+02 1.644644731566668838e+02 1.524033442329272816e+02 1.651039991294459242e+02 1.467060987771909595e+02 1.503992598173799422e+02 1.347576561204341203e+02 1.600370121950740554e+02 9.851333277768139851e+01 1.506421039383202185e+02 1.421118344921981986e+02 1.290503355660243301e+02 1.124303169382552596e+02 1.350356041309735815e+02 1.567589327876219158e+02 1.428890256444919657e+02 1.479224723595513069e+02 1.501323945250036900e+02 1.460807642237791413e+02 1.433662811554133327e+02 1.495141701813636246e+02 1.416342463526140136e+02 1.949463507801078208e+02 1.243177590373970531e+02 1.525448829100313048e+02 1.692227912936740211e+02 1.589583923208671479e+02 1.430371225750125461e+02 1.397494705979196681e+02 1.447949494735985354e+02 1.488738229047094705e+02 1.105932812667757332e+02 1.366673372465434682e+02 1.415179511388589049e+02 1.353657647158973987e+02 1.314945126742535706e+02 1.449905471572429576e+02 1.339375394602992912e+02 1.470696896878069424e+02 1.161093575588471651e+02 1.520915464602464624e+02 1.747440275991339433e+02 1.491497235574108799e+02 1.175242128154018388e+02 1.576842196711489805e+02 1.330460869235211590e+02 1.595315107047097740e+02 1.696725547944899688e+02 1.169903348508243539e+02 1.591583959932382868e+02 1.761970941075553583e+02 1.481479706652010861e+02 1.714760568561219145e+02 1.579702626843368591e+02 1.244231800198025013e+02 1.335960512090314865e+02 1.808112379132543879e+02 1.545001584801924821e+02 1.390377034539116607e+02 1.479304626463058980e+02 1.155170877742655620e+02 1.683845743706240228e+02 1.205631618676436432e+02 1.560861916411996617e+02 1.656368143894128480e+02 1.455380461337440750e+02 1.726827659141139009e+02 1.432349050923843663e+02 1.267883063050208676e+02 1.578585687843010419e+02 1.863116026768377651e+02 1.471604106704979529e+02 9.841186997959069060e+01 1.267785591837564994e+02 1.840508876526592701e+02 1.384954765014648217e+02 1.549981861277797748e+02 1.247611386704472665e+02 1.522847198707625012e+02 1.372133868714271046e+02 1.847119274142081053e+02 1.565575773708053475e+02 1.253216878886975678e+02 1.260003538252624082e+02 1.355387983219972057e+02 1.160445587053800836e+02 1.389060271938390656e+02 1.514118109441388924e+02 1.211184959882769618e+02 1.179884034272132425e+02 1.294419367889939565e+02 1.733637143277173607e+02 1.209658978341085742e+02 1.511858457583600170e+02 1.502307930606596642e+02 1.725827915230020437e+02 1.432268095663862368e+02 1.775178906025133472e+02 1.353981423265780393e+02 1.559388584639342810e+02 1.563722071399353979e+02 1.407117461554097702e+02 1.234494326784903393e+02 1.628322001155384555e+02 1.439488591661955184e+02 1.345472437748602204e+02 1.345986712069148723e+02 1.529139371560079894e+02 1.556481037062260100e+02 1.275041013843023165e+02 1.339340372541103932e+02 1.265916362506353323e+02 1.950314113280535935e+02 1.550082324948673147e+02 1.491640308454190063e+02 1.441877879541408163e+02 1.759969000086198605e+02 1.876002970781828196e+02 1.489341473792895840e+02 1.355442550398620085e+02 1.366382199955990302e+02 1.460351179422300447e+02 1.257539783297533091e+02 1.436233665366367802e+02 1.465897895008109231e+02 1.230121950221368365e+02 2.174640019795378691e+02 1.255908982088858465e+02 1.279822721459461121e+02 1.574451093540303077e+02 1.364014844618234008e+02 1.380114478862383010e+02 1.493913274631611614e+02 1.466930004345631744e+02 1.524203735126696131e+02 1.524433525494134756e+02 1.705754442393877355e+02 1.381764862928780815e+02 1.608234716143691685e+02 1.677851702343678539e+02 1.570057307793689745e+02 1.388464250533789937e+02 1.367777173956262970e+02 1.582682478781359805e+02 1.340276403913888146e+02 1.720527795372678384e+02 1.587780920087133723e+02 1.338736931639554086e+02 1.366846740734256400e+02 1.411169929328605974e+02 1.062533396798295513e+02 1.375496224581177387e+02 1.301060158835963136e+02 1.567091298785293247e+02 1.524641958776998081e+02 1.028348866805583981e+02 1.578267613410280319e+02 1.406775294947930774e+02 1.336536108789276511e+02 1.431367974329719743e+02 1.655382003885012523e+02 1.618373086398832754e+02 1.684462565624393164e+02 1.374637739904749481e+02 1.421761693325823330e+02 1.444939543306227847e+02 1.539970214467188043e+02 1.433168104997601233e+02 1.545908080927976869e+02 1.385444510617618619e+02 1.326969480970059010e+02 1.654674077867652784e+02 1.387896646633928981e+02 1.365221642127678194e+02 1.722169318272105443e+02 1.434684621570430920e+02 1.402331654481051260e+02 1.613290718692533972e+02 1.893246867074352906e+02 1.560188456773367420e+02 1.591452448712622072e+02 1.471744633526718360e+02 1.152498493067869560e+02 1.572270229493971954e+02 1.530846385628326516e+02 1.724973981862207495e+02 1.622624338079084225e+02 1.518088209246361941e+02 1.393154553836577065e+02 1.379139365817956673e+02 1.766563395314356057e+02 1.529658760211788433e+02 1.397011566262942210e+02 1.507295770832976416e+02 1.469216860219497960e+02 1.431785909554999989e+02 1.152639467989380506e+02 1.379136870367931351e+02 1.351209552432947021e+02 1.651093050632588302e+02 1.618716069144979315e+02 1.050772105263157812e+02 1.706669837967722003e+02 1.476310058507194185e+02 1.614474457048561078e+02 1.342945421210394841e+02 1.106565267960397705e+02 1.711793813085723173e+02 1.512992189889651229e+02 1.488250833609954498e+02 1.199083378300359897e+02 1.200162197022019654e+02 1.250531586606209657e+02 1.237688662253931824e+02 1.277271992058112460e+02 1.585484577489484650e+02 1.642543943035281870e+02 1.499424075958073388e+02 1.388784035824781142e+02 1.219942233287967355e+02 1.527147320197925069e+02 1.241892563743368072e+02 1.418491360918011424e+02 1.162552498843544271e+02 1.339593478048224142e+02 1.589103043551082521e+02 1.935455846166777860e+02 1.359845757747003177e+02 1.231769506481683578e+02 1.378562501782868992e+02 1.437170210358022757e+02 1.337114776016146038e+02 1.304195417636625791e+02 2.036033988701000510e+02 1.369975722818653310e+02 1.130994034400627584e+02 1.626155990638955871e+02 1.447577678513554815e+02 1.453408425731993532e+02 1.323497162501463436e+02 1.177719387851291089e+02 1.574085525033515580e+02 1.441359503448664725e+02 1.756331968365942373e+02 1.414486732146502845e+02 1.619733922432347129e+02 1.478394657552618696e+02 1.445148093202824953e+02 1.505181729481122659e+02 1.361528079784013983e+02 1.165169266508224979e+02 1.515598524214537974e+02 1.752796498418439910e+02 1.394935896549336292e+02 1.711201712556359382e+02 1.436572782244765847e+02 1.250895683759722630e+02 1.211340320634451473e+02 1.450340602948818969e+02 1.510323545701768637e+02 1.601622112053765079e+02 1.176906544274224018e+02 1.514591368020933260e+02 1.248052483419674701e+02 1.510036580285858463e+02 1.148430008762649521e+02 1.778450903635303746e+02 1.469744322979129549e+02 1.779330859939842924e+02 1.605888696269431080e+02 1.215984026232267610e+02 1.239374587404128363e+02 1.371427578952186934e+02 1.742785345345658641e+02 1.810115339248389432e+02 1.353518202850163163e+02 1.741484514281512475e+02 1.368192114604035226e+02 1.431619563487984124e+02 1.621758882879959742e+02 1.253857930472747455e+02 1.447039129552115924e+02 1.770182628536112759e+02 1.520095884568956137e+02 1.329416266737374599e+02 1.534158319964492421e+02 1.493626263657954496e+02 1.380958965652197890e+02 1.644372297073275035e+02 1.473440570744743070e+02 1.404515404655947179e+02 1.522602480791772166e+02 1.417446847804554579e+02 1.516884649741189435e+02 1.443760559660258878e+02 1.588566279537803041e+02 1.392301126489471983e+02 1.406919549527530648e+02 1.512815684721651053e+02 1.478943379963657208e+02 1.133387960206862601e+02 1.812948675811945805e+02 1.625841133562054495e+02 1.612840081606859144e+02 1.327009543960303404e+02 1.697359139611316721e+02 1.393103167191890179e+02 1.517791932703207749e+02 1.387022056234259253e+02 1.434881870209989359e+02 1.809756065286558169e+02 1.798852314988521073e+02 1.651909108076485779e+02 1.322291201204890854e+02 1.384895078824584118e+02 1.525161651466771104e+02 1.538519577171816479e+02 1.627591794026692469e+02 1.354335304744787152e+02 1.513932786982128960e+02 1.539624887890732055e+02 1.482825544192665461e+02 1.562202325714289657e+02 1.698329639236717696e+02 1.238687892086631308e+02 1.258858737341451217e+02 1.663945736344543604e+02 1.270439108738592324e+02 1.488289516331187485e+02 1.647839874917191878e+02 1.627773770568133784e+02 1.803871718488548197e+02 1.217204768691034928e+02 1.401583431148417276e+02 1.804164801175301420e+02 1.320310437598869839e+02 1.559240424246983139e+02 1.658626937900119174e+02 1.338793874268113484e+02 1.438956702341001517e+02 1.612687014875802163e+02 1.540986530601099673e+02 1.462926850661785068e+02 1.975483417098731138e+02 1.765107553080954688e+02 1.292365988951565896e+02 2.035475395821019049e+02 1.483063879138433379e+02 1.333606438520107815e+02 1.188599309488932221e+02 1.393601998948660423e+02 1.750468962952016909e+02 1.222029143714235460e+02 1.236371372274655300e+02 1.521089300066853127e+02 1.442647169729310690e+02 1.593790652272185184e+02 1.378199194356460850e+02 1.476600875522546517e+02 1.374915898996096359e+02 1.514941672331157463e+02 1.129058185312371450e+02 1.436011312266567188e+02 1.226509002563298054e+02 1.621695122387980632e+02 1.909639038566009219e+02 1.404588087818524968e+02 1.448670965315612307e+02 1.075247611328481838e+02 1.514760371343601548e+02 1.486820773567958156e+02 1.410244457791869195e+02 1.360195906952974951e+02 1.779287178296540901e+02 1.354464173713371622e+02 1.283218683394939603e+02 1.432885140141715681e+02 1.519794350422641571e+02 2.018754732150250675e+02 1.668861513169494799e+02 1.459878898739284807e+02 1.478598221608658037e+02 1.403626777455290835e+02 1.368841878820051079e+02 1.388882701818454848e+02 1.325972989719680868e+02 9.781476763969554611e+01 1.260543383171572174e+02 1.538772614692554157e+02 1.767259676774231139e+02 1.439267556881374617e+02 1.554834706203170640e+02 1.295402054023073219e+02 1.636644477061667544e+02 1.333115590108235438e+02 1.378993590967724856e+02 1.196624174064948392e+02 1.643240318327786440e+02 1.549373911350540141e+02 1.293256055836816927e+02 1.185343455632973786e+02 1.531296517719469534e+02 1.067651328119645910e+02 1.324878258972167941e+02 1.176943525252314231e+02 1.289114921898200521e+02 1.406893722452085456e+02 1.611106933565195334e+02 1.595065727441798629e+02 1.538180632338495855e+02 1.469564394064562975e+02 1.466193634111727704e+02 1.591704176788329903e+02 1.267326345127395655e+02 1.621377377719098263e+02 1.162918610581068890e+02 1.894272118862218974e+02 1.298431765031424163e+02 1.284578173826340333e+02 1.709108635196797081e+02 1.131203975787246350e+02 1.104359069777817695e+02 1.457976304419444773e+02 1.452528545114617486e+02 1.915399824754146039e+02 1.585754937947590975e+02 1.261159189037300621e+02 1.335960259945518089e+02 1.750614312862819872e+02 1.308305595409549369e+02 1.529367731888977175e+02 1.551730913019905245e+02 1.579462406732213253e+02 1.451232219051784966e+02 1.476928472688909153e+02 1.279602399393717320e+02 1.444032156258744806e+02 1.349145651033635716e+02 1.351224625988341188e+02 1.702705022807874116e+02 1.168218935280961546e+02 1.239188189610709827e+02 1.663027905994437390e+02 1.806721514257241381e+02 1.542732298540260274e+02 1.723626980187488584e+02 1.853673087978251317e+02 1.455523741656743937e+02 1.174046127656635434e+02 1.622012059153060477e+02 1.174569722786172719e+02 1.404449881443670449e+02 1.625857917288618353e+02 1.365668401018109250e+02 1.533078720309608798e+02 1.381464887115299973e+02 1.507747175859596211e+02 1.666896132287811838e+02 1.377864948770623243e+02 1.309835666409319401e+02 1.551767240087498010e+02 1.445608738688864889e+02 1.180621798673038541e+02 1.551916384002506959e+02 1.596958695897330927e+02 1.570006817767940674e+02 1.620724464887652232e+02 1.589186463225961461e+02 1.403167459787290454e+02 1.490161138784843331e+02 1.497942380222967245e+02 1.392537585817749743e+02 1.292570365903976892e+02 1.064972208665992639e+02 2.134992732004979814e+02 1.197057675829435510e+02 1.559224281318173553e+02 1.435329504910295952e+02 1.184721887816490380e+02 1.425362684303863716e+02 1.562599422903674338e+02 1.671490820310715151e+02 1.514871012091385580e+02 1.308517779133222234e+02 1.451148555762753745e+02 1.402573383789062405e+02 1.299135639532434823e+02 1.474840628576446022e+02 1.345379560011478759e+02 1.334621961652075299e+02 1.175492750293218478e+02 1.388479036773324538e+02 1.564500251045450057e+02 1.293612597743697847e+02 1.676960701718692803e+02 1.204401857845016224e+02 1.824781049197905247e+02 1.509653731004146096e+02 1.388278971874393051e+02 1.499457879935816607e+02 1.448278254465917314e+02 1.425562509367647124e+02 1.461016213492231657e+02 1.608872355177137479e+02 1.238216717344585049e+02 1.169892148088600123e+02 1.493759820715474689e+02 1.055416363117597172e+02 1.460190513769673828e+02 1.164027193043134218e+02 1.794568535250836590e+02 1.375888283233642539e+02 1.403296262870922249e+02 1.500637979115268479e+02 1.466837123110587129e+02 1.450071155970166217e+02 1.213519491495054297e+02 1.653389318533557173e+02 1.707031062890660564e+02 1.294735996119627259e+02 1.380670820910358998e+02 1.660082999083758750e+02 1.007325115260073858e+02 1.414614471308836414e+02 1.179163830644930897e+02 1.193394104024429652e+02 1.393160529111449364e+02 1.380200435685721061e+02 1.362461644475390301e+02 1.672149111303139648e+02 1.423061908015200743e+02 1.482183738590708799e+02 1.869910841341074388e+02 1.655734671438116550e+02 1.564484796377259954e+02 2.011912689626593362e+02 1.776297510486624844e+02 2.053570407736259540e+02 2.029213622572156908e+02 1.455241629503930483e+02 1.426862017713401656e+02 1.955773960865756749e+02 1.538915596988075549e+02 1.217496525241784724e+02 1.606972343416269666e+02 1.324729302726879325e+02 1.161431449558190963e+02 1.497279776445355139e+02 1.438882666638469061e+02 1.528836416628653296e+02 1.425872190797147709e+02 1.619458115942882444e+02 1.546965988835563337e+02 1.606200290602299106e+02 1.235122039199739703e+02 1.632961306809988571e+02 1.506426184901187071e+02 1.530387562282629119e+02 1.612847366813079475e+02 1.470299577499300199e+02 1.153470060505113963e+02 1.332154095702589416e+02 1.292479735563400709e+02 1.350630010275143604e+02 1.663916052552161773e+02 1.217242809940806438e+02 1.545600896572536840e+02 1.691340303234077851e+02 1.532519265424047887e+02 1.542677889606854933e+02 1.400224300190886311e+02 1.325053484802245976e+02 1.026426953390913326e+02 1.524899335812574179e+02 1.374697897082769202e+02 1.835239569946645872e+02 1.185808626175372780e+02 1.320665464035837147e+02 1.494314919493379534e+02 1.553688867167868750e+02 1.677529373238546668e+02 1.577410773247612781e+02 1.641307467082954759e+02 1.330881610185946613e+02 1.552614928443417739e+02 1.428416269026192822e+02 1.411765397887648135e+02 1.327970457929644681e+02 1.391312621202970661e+02 1.759554112116941837e+02 9.877359228283619075e+01 1.398496640615184390e+02 1.245542839744523178e+02 1.560511654099135228e+02 1.342750873523734469e+02 1.677056991280895772e+02 1.604880559203387520e+02 1.480995366845381795e+02 1.447702263492338659e+02 1.573021667799921772e+02 1.476804132488763628e+02 1.436631372291609523e+02 1.425238951733683734e+02 1.433905655280219094e+02 1.624257320228264234e+02 1.712460916341145776e+02 1.510113553282977534e+02 1.465156324681510682e+02 1.360450685211538371e+02 1.643392782225134567e+02 1.318954091236493582e+02 1.558083430952105459e+02 1.618415090873673421e+02 1.659914332016615788e+02 1.187939694680554084e+02 1.592552834492287275e+02 1.310974903836612668e+02 1.453508805417066299e+02 1.536295078704119987e+02 1.397904802358526695e+02 1.704122531741850537e+02 1.530188266542668885e+02 1.567032781168619806e+02 1.612040267380385217e+02 1.235237161378023814e+02 1.495274219738697923e+02 1.537246559895297935e+02 1.732058986791421091e+02 1.478871758326480119e+02 1.928628561810052702e+02 1.465984027896457178e+02 1.280623525619952829e+02 1.661407999226530876e+02 1.408597320001613298e+02 1.489242935210110659e+02 1.498412651814243191e+02 1.726836148105197424e+02 1.429384366445262344e+02 1.167076819140339410e+02 1.158144591328581754e+02 1.732886170676604820e+02 1.442433734789396453e+02 1.590023687684354741e+02 1.295404954321788580e+02 1.349147051536158415e+02 1.496291173658761124e+02 2.072152006992986912e+02 1.396423742027059518e+02 1.857965912461308733e+02 1.640442806701660174e+02 1.585738745329561254e+02 2.143235533363386764e+02 1.529416518654628021e+02 1.275049347024661017e+02 1.618436035926328032e+02 1.917294174687792463e+02 1.562646502786379585e+02 1.422878301884165921e+02 1.429261241384584196e+02 1.546826985746684784e+02 1.436777264540822898e+02 1.573198609601294038e+02 1.508504481986419421e+02 1.695278355789630496e+02 1.470484072477106281e+02 1.684920294018126299e+02 1.472084738242166111e+02 1.841218819577401007e+02 1.431552133074308699e+02 1.324905849508541849e+02 1.163057833450049543e+02 1.212311836312277222e+02 1.479555606059470279e+02 1.437710703387344040e+02 1.244582424300344314e+02 1.356420585327148274e+02 1.347069830088476010e+02 1.206740136391265992e+02 1.152820617566917321e+02 1.630125048826340333e+02 1.638755719228822443e+02 1.308719811675311462e+02 1.916648717537149196e+02 1.582951826354801881e+02 1.228771787898191832e+02 1.385882043303550972e+02 1.440883783952143915e+02 1.750301083309775834e+02 1.350096961491456398e+02 1.249914360963698670e+02 1.855156640168128490e+02 1.465102889182999775e+02 1.357319900872302867e+02 1.517331194620411168e+02 1.335223344914843437e+02 1.265931884009823989e+02 1.508510753406725371e+02 1.415421954897161072e+02 1.455575592110617151e+02 1.961025797408254334e+02 1.448642691011484374e+02 1.578049730850130459e+02 1.667393936182211576e+02 1.269627616014982436e+02 1.172288792609499097e+02 1.604478363713492968e+02 1.404906621576498651e+02 1.439930632949739788e+02 1.123833826190435303e+02 1.309817662341022810e+02 1.653995780122098722e+02 1.636881803972567582e+02 1.355584949362236102e+02 1.565476876137716715e+02 1.282369106398019198e+02 1.253208210556297928e+02 1.268585753442418422e+02 1.649551756204526782e+02 1.412445251739680430e+02 1.877481544653462890e+02 1.187358759939628641e+02 1.616515830037077990e+02 1.878813086082949155e+02 1.362359056955080803e+02 1.718791733892786340e+02 1.339547713709602590e+02 1.291036781724182276e+02 1.745152053144131514e+02 1.486628709668611066e+02 1.375552372048361178e+02 1.071862200328090609e+02 1.492972642934698797e+02 1.755442791103786817e+02 1.534017263997395730e+02 1.182221947124994159e+02 1.598270029523525864e+02 1.406280783976058331e+02 1.171908973651908212e+02 1.441247400110255796e+02 1.375928563634861064e+02 1.664819422776963904e+02 1.227503813490839661e+02 1.386523524517929218e+02 1.812801302661561067e+02 1.440678636569195987e+02 1.682495257129334334e+02 1.573313708222149216e+02 1.369340852751257671e+02 1.337520865178693725e+02 1.714876075310065744e+02 1.521806919279042631e+02 1.482849252170317129e+02 1.840100936013383262e+02 1.406943676135860528e+02 1.484599599093610038e+02 1.662681379474840639e+02 1.192180699637786603e+02 1.539316402393363319e+02 1.388472912122938396e+02 1.163827870305825343e+02 1.688115962480689802e+02 1.285021669562267164e+02 1.176222651153028949e+02 1.649947274385864944e+02 1.292987267930772362e+02 1.845896120152166588e+02 1.654909892378243796e+02 1.386669600912172200e+02 1.622119273035595768e+02 1.433957061649790887e+02 1.556587693784836404e+02 1.436275184518022172e+02 1.760220508752120168e+02 1.413555025855170300e+02 1.271821897868552327e+02 1.522908950148019187e+02 1.946183479240372662e+02 1.614183948068897507e+02 1.505848318537661896e+02 1.668041497934798656e+02 1.509174734165124505e+02 1.616429497771681270e+02 1.287363661968387305e+02 1.457004719987835699e+02 1.518650198081390101e+02 1.602539918288738363e+02 1.601240612139785355e+02 1.349688244426347978e+02 1.326587831823337638e+02 1.737129125073527689e+02 1.328669266039753438e+02 1.773142284244291886e+02 1.755596209349158130e+02 1.521173164017883437e+02 1.494654228788676846e+02 1.477047523063971823e+02 1.437778570630703712e+02 1.619577203849212310e+02 1.746513536185995008e+02 1.416609191544739019e+02 1.567236257406312632e+02 1.622208772115428417e+02 1.362822402885392421e+02 1.618467907744290528e+02 1.809627400138810174e+02 1.402842087802998492e+02 1.571879673756381806e+02 1.375063609910039020e+02 1.369691276954517036e+02 1.165440607843231646e+02 1.430844256126002279e+02 1.146036213481523731e+02 1.694203660452323845e+02 1.019753738945854877e+02 1.309474769050642635e+02 1.379971019801089653e+02 1.736242850046436672e+02 1.462940180726525341e+02 1.396831280132092843e+02 1.847650117473044418e+02 1.785782360784519369e+02 1.394191381517376840e+02 1.157712504089533780e+02 1.172074612625746539e+02 1.816886676094991913e+02 1.206124048773336028e+02 1.504065409702055547e+02 1.616057329401384095e+02 1.037986368197613842e+02 1.654189280498125356e+02 1.485144162556609047e+02
