1.717642857142857054e+02
1.017000000000000028e+02
1.598571428571428221e+01
3.302357142857143799e+02
2.162999999999999829e+02
5.454285714285714448e+01
6.060714285714285410e+01
2.715642857142857451e+02
1.226642857142857110e+02
3.388571428571428612e+01
6.128571428571428470e+01
1.427571428571428669e+02
6.533571428571427475e+01
2.064142857142856826e+02
4.003714285714286802e+02
2.275928571428570990e+02
1.458000000000000398e+02
4.863571428571429323e+01
1.017428571428571331e+02
2.080214285714285722e+02
9.657857142857142208e+01
7.744285714285713595e+01
1.638642857142856997e+02
4.272857142857142065e+01
5.401428571428571246e+01
1.211071428571428612e+02
1.768428571428571843e+02
8.570714285714286973e+01
1.766571428571428726e+02
5.080000000000000426e+01
1.305714285714285552e+02
1.054214285714285637e+02
3.724499999999999886e+02
1.254999999999999893e+01
5.331428571428570962e+01
1.941285714285714050e+02
1.516785714285714732e+02
6.042857142857143060e+01
5.375714285714286689e+01
8.085000000000000853e+01
